#SampleID	Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	Experiment	FT	eid	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	Unnamed: 0	Unnamed: 0.1	avg_daily_flow	biochem_oxygen_dem	collection_date	depth	env_biome	env_feature	env_material	geo_loc_name	host	isolation_source	label	lat_lon	mapfile	precipitation_24hour	publication_title	samp_collect_device	samp_size	samp_vol_we_dna_ext	sample_collection_device_or_method	sample_size	sample_volume_for_DNA_extraction	sewage_type	sewer_system_type	source_material_id	suspend_solids	tot_nitro	tot_phosphorus
SRR1594512	AMPLICON	502	PRJNA264400	SAMN03084298	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718657			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_81_BOONVILLE_Bv4v5	10/1/14	44	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594512	SRS714437	SRP049107	1St_81_BOONVILLE	264		3	137	1/28/13		sewage	wastewater treatment plant influent	water	USA:Boonville:Indiana			1St_81_BOONVILLE	38.053 N 87.289 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		233	11.6	8
SRR1594513	AMPLICON	502	PRJNA264400	SAMN03084299	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718658			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_82_SPENCER_Bv4v5	10/1/14	46	26	wastewater metagenome	ILLUMINA	10/22/14	SRR1594513	SRS714439	SRP049107	1St_82_SPENCER	265		1.11		1/31/13		sewage	wastewater treatment plant influent	water	USA:Spencer:Iowa			1St_82_SPENCER	43.136 N 95.132 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		184	27	
SRR1594514	AMPLICON	502	PRJNA264400	SAMN03084300	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718659			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_83_JUNCTION_CITY_EAST_Bv4v5	10/1/14	45	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594514	SRS714440	SRP049107	1St_83_JUNCTION_CITY_EAST	266		1.51	422	1/17/13		sewage	wastewater treatment plant influent	water	USA:Junction City:Kansas			1St_83_JUNCTION_CITY_EAST	39.044 N 96.819 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		915		
SRR1594515	AMPLICON	502	PRJNA264400	SAMN03084301	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718660			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_84_JUNCTION_CITY_SW_Bv4v5	10/1/14	45	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594515	SRS714441	SRP049107	1St_84_JUNCTION_CITY_SW	267		0.27	175	1/31/13		sewage	wastewater treatment plant influent	water	USA:Junction City:Kansas			1St_84_JUNCTION_CITY_SW	38.992 N 96.866 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		163	47	12
SRR1594516	AMPLICON	502	PRJNA264400	SAMN03084302	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718661			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_86_MONTICELLO_Bv4v5	10/1/14	41	23	wastewater metagenome	ILLUMINA	10/22/14	SRR1594516	SRS714442	SRP049107	1St_86_MONTICELLO	268		1.02		1/16/13		sewage	wastewater treatment plant influent	water	USA:Monticello:Minnesota			1St_86_MONTICELLO	45.298 N 93.775 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		490		6.88
SRR1594517	AMPLICON	502	PRJNA264400	SAMN03084303	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718662			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_87_ALBERTVILLE_Bv4v5	10/1/14	38	21	wastewater metagenome	ILLUMINA	10/22/14	SRR1594517	SRS714443	SRP049107	1St_87_ALBERTVILLE	269		0.85	380	1/16/13		sewage	wastewater treatment plant influent	water	USA:Albertville:Minnesota			1St_87_ALBERTVILLE	45.225 N 93.661 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		412		7.2
SRR1594518	AMPLICON	502	PRJNA264400	SAMN03084304	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718663			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_88_FRANKLIN_Bv4v5	10/1/14	34	19	wastewater metagenome	ILLUMINA	10/22/14	SRR1594518	SRS714445	SRP049107	1St_88_FRANKLIN	270		3	324	2/1/13		sewage	wastewater treatment plant influent	water	USA:Franklin:Ohio			1St_88_FRANKLIN	39.553 N 84.319 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		274	19.91	
SRR1594519	AMPLICON	502	PRJNA264400	SAMN03084305	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718664			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_89_SPRINGBORO_Bv4v5	10/1/14	48	27	wastewater metagenome	ILLUMINA	10/22/14	SRR1594519	SRS714444	SRP049107	1St_89_SPRINGBORO	271		2.5		1/18/13		sewage	wastewater treatment plant influent	water	USA:Springboro:Ohio			1St_89_SPRINGBORO	39.55 N 84.24 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		138		
SRR1594520	AMPLICON	502	PRJNA264400	SAMN03084306	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718665			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_90_WOODMERE_Bv4v5	10/1/14	49	28	wastewater metagenome	ILLUMINA	10/22/14	SRR1594520	SRS714446	SRP049107	1St_90_WOODMERE	272		0.32		1/17/13		sewage	wastewater treatment plant influent	water	USA:Woodmere:Ohio			1St_90_WOODMERE	41.456 N 81.475 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		326	16.34	
SRR1594521	AMPLICON	502	PRJNA264400	SAMN03084307	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718666			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_91_JONESISLAND_Bv4v5	10/1/14	41	23	wastewater metagenome	ILLUMINA	10/22/14	SRR1594521	SRS714447	SRP049107	1St_91_JONESISLAND	273		78	334	1/17/13		sewage	wastewater treatment plant influent	water	USA:Milwaukee:Wisconsin			1St_91_JONESISLAND	43.022 N 87.9 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		302	53.54	4.43
SRR1594522	AMPLICON	502	PRJNA264400	SAMN03084308	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718667			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_92_SOUTHSHORE_Bv4v5	10/1/14	48	27	wastewater metagenome	ILLUMINA	10/22/14	SRR1594522	SRS714448	SRP049107	1St_92_SOUTHSHORE	274		68	273	1/16/13		sewage	wastewater treatment plant influent	water	USA:Oak Creek:Wisconsin			1St_92_SOUTHSHORE	42.888 N 87.846 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		418		4.85
SRR1594523	AMPLICON	502	PRJNA264400	SAMN03084309	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718668			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_93_NEWLONDON_Bv4v5	10/1/14	44	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594523	SRS714449	SRP049107	1St_93_NEWLONDON	275		6.29	210	1/31/13		sewage	wastewater treatment plant influent	water	USA:New London:Connecticut			1St_93_NEWLONDON	41.343 N 72.097 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		200	30	6.2
SRR1594524	AMPLICON	502	PRJNA264400	SAMN03084310	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718669			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_94_BROCKTON_Bv4v5	10/1/14	41	23	wastewater metagenome	ILLUMINA	10/22/14	SRR1594524	SRS714450	SRP049107	1St_94_BROCKTON	276		15.42		1/18/13		sewage	wastewater treatment plant influent	water	USA:Brockton:Massachusetts			1St_94_BROCKTON	42.047 N 71.006 E	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		139		3.78
SRR1594525	AMPLICON	502	PRJNA264400	SAMN03084311	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718670			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_97_BEDFORD_HILLS_Bv4v5	10/1/14	37	21	wastewater metagenome	ILLUMINA	10/22/14	SRR1594525	SRS714451	SRP049107	1St_97_BEDFORD_HILLS	277		0.24	92	1/24/13		sewage	wastewater treatment plant influent	water	USA:Bedford:New York			1St_97_BEDFORD_HILLS	41.243 N 73.677 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		144	9.9	2.76
SRR1594526	AMPLICON	502	PRJNA264400	SAMN03084312	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718671			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_99_Hillburn_Bv4v5	10/1/14	42	24	wastewater metagenome	ILLUMINA	10/22/14	SRR1594526	SRS714452	SRP049107	1St_99_Hillburn	278		0.17	200	1/28/13		sewage	wastewater treatment plant influent	water	USA:Hillburn:New York			1St_99_Hillburn	41.12 N 74.164 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		135	129.5	2.9
SRR7168068	AMPLICON	502	PRJNA471555	SAMN09211577	MIMS.me	UNIVERSITY OF WISCONSIN MILWAUKEE	public	sra	ncbi	SRX4085999	FT10745	FMRMN73_29	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	SLM_NIH3_Bv4v5_FMRMN73;FT10745	5/15/18	97	55	freshwater metagenome	ILLUMINA	10/5/18	SRR7168068	SRS3302972	SRP146269	FMRMN73					15-Jun-11	surface	urban biome	Stormwater	water	"USA: Milwaukee, Wisconsin"				43.042432 N 87.98284 W	SraRunTable4.txt	0.4572 cm					Grab	0.5 L	200 mL						
SRR7168070	AMPLICON	502	PRJNA471555	SAMN09211578	MIMS.me	UNIVERSITY OF WISCONSIN MILWAUKEE	public	sra	ncbi	SRX4085998	FT11113	FMRHC33_42	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	SLM_NIH3_Bv4v5_FMRHC33;FT11113	5/15/18	73	42	freshwater metagenome	ILLUMINA	10/5/18	SRR7168070	SRS3302973	SRP146269	FMRHC33					22-Jul-11	surface	urban biome	Stormwater	water	"USA: Milwaukee, Wisconsin"				43.032837 N 88.014937 W	SraRunTable4.txt	0.8636 cm					Grab	0.5 L	200 mL						
SRR7168071	AMPLICON	502	PRJNA471555	SAMN09211579	MIMS.me	UNIVERSITY OF WISCONSIN MILWAUKEE	public	sra	ncbi	SRX4085997	FT11115	FMRHC43_43	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	SLM_NIH3_Bv4v5_FMRHC43;FT11115	5/15/18	71	42	freshwater metagenome	ILLUMINA	10/5/18	SRR7168071	SRS3302974	SRP146269	FMRHC43					22-Jul-11	surface	urban biome	Stormwater	water	"USA: Milwaukee, Wisconsin"				43.030087 N 88.015129 W	SraRunTable4.txt	0.8636 cm					Grab	0.5 L	100 mL						
SRR7168067	AMPLICON	502	PRJNA471555	SAMN09211576	MIMS.me	UNIVERSITY OF WISCONSIN MILWAUKEE	public	sra	ncbi	SRX4086000	FT11382	Gap_53	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	SLM_NIH3_Bv4v5_M_Gap;FT11382	5/15/18	56	32	freshwater metagenome	ILLUMINA	10/5/18	SRR7168067	SRS3302975	SRP146269	M_Gap					23-Aug-11	surface	Urban freshwater	Lake/Harbor	water	"USA: Milwaukee, Wisconsin"				43.0260 N 87.8818 W	SraRunTable4.txt	not collected					Grab	0.5 L	400 mL						
SRR7168069	AMPLICON	502	PRJNA471555	SAMN09211575	MIMS.me	UNIVERSITY OF WISCONSIN MILWAUKEE	public	sra	ncbi	SRX4086001	FT11380	Junction_52	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	SLM_NIH3_Bv4v5_Junction;FT11380	5/15/18	58	34	freshwater metagenome	ILLUMINA	10/5/18	SRR7168069	SRS3302976	SRP146269	Junction					23-Aug-11	surface	Urban freshwater	Lake/Harbor	water	"USA: Milwaukee, Wisconsin"				43.0247 N 87.9027 W	SraRunTable4.txt	not collected					Grab	0.5 L	400 mL						
